"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16"
2263,7099.08697112,40918.8453273,6988.55300511,40286.3830506,7099.08697112,40918.8453273,6988.55300511,40286.3830506,7100.17741094,40866.5208162,6992.14966597,40134.3694778,7084.55198012,40698.198641,6945.38893697,39625.9227015
2264,7099.1743525,40967.9268051,6988.64014287,40335.3276943,7099.1743525,40967.9268051,6988.64014287,40335.3276943,7100.26468935,40915.5444557,6992.23649144,40183.1387189,7084.63893612,40747.0411892,6945.47478734,39674.1442402
2265,7099.25882376,41016.6234815,6988.72438404,40383.8917368,7099.25882376,41016.6234815,6988.72438404,40383.8917368,7100.34906281,40964.1847565,6992.32043588,40231.5317026,7084.72299984,40795.5029319,6945.55779494,39721.9971578
2266,7099.34048273,41064.9389277,6988.80582581,40432.0786752,7099.34048273,41064.9389277,6988.80582581,40432.0786752,7100.43062894,41012.4452755,6992.4015958,40279.5518847,7084.80426845,40843.5874148,6945.63805492,39769.4848744
2267,7099.41942401,41112.8767014,6988.88456213,40479.8919975,7099.41942401,41112.8767014,6988.88456213,40479.8919975,7100.50948212,41060.329554,6992.48006451,40327.2027056,7084.88283588,40891.2981681,6945.71565925,39816.6107952
2268,7099.49573613,41160.4385656,6988.96068096,40527.3333973,7099.49573613,41160.4385656,6988.96068096,40527.3333973,7100.58571068,41107.8393393,6992.55592936,40374.4858143,7084.95879003,40938.6369296,6945.79069398,39863.3765393
2269,7099.56950482,41207.626289,6989.03426744,40574.4045724,7099.56950482,41207.626289,6989.03426744,40574.4045724,7100.65940014,41154.9763856,6992.62927488,40421.4028659,7085.03221602,40985.6054443,6945.86324243,39909.7837324
2270,7099.64081306,41254.4416479,6989.10540401,40621.1072265,7099.64081306,41254.4416479,6989.10540401,40621.1072265,7100.73063331,41201.7424548,6992.70018297,40467.9555232,7085.10319625,41032.2054648,6945.93338528,39955.8340074
2271,7099.7097437,41300.8881023,6989.17417296,40667.4447467,7099.7097437,41300.8881023,6989.17417296,40667.4447467,7100.79949282,41248.140992,6992.76873536,40514.1471298,7085.171813,41078.4404253,6946.00120313,40001.5306741
2272,7099.77637678,41346.9690981,6989.24065387,40713.4205094,7099.77637678,41346.9690981,6989.24065387,40713.4205094,7100.86605858,41294.1754262,6992.83501111,40559.981014,7085.23814578,41124.3137446,6946.06677389,40046.8770272
2273,7099.84078733,41392.6863989,6989.30492127,40759.0362094,7099.84078733,41392.6863989,6989.30492127,40759.0362094,7100.93040541,41339.8475053,6992.89908422,40605.4588243,7085.30226908,41169.8271613,6946.13017052,40091.8746868
2274,7099.90304796,41438.0417729,6989.36704731,40804.2935447,7099.90304796,41438.0417729,6989.36704731,40804.2935447,7100.99260578,41385.1589819,6992.96102639,40650.5822141,7085.364255,41214.9824193,6946.19146365,40136.5252776
2275,7099.96322898,41483.0369939,6989.42710187,40849.1942178,7099.96322898,41483.0369939,6989.42710187,40849.1942178,7101.05272984,41430.1116147,6993.020907,40695.3528426,7085.42417337,41259.7812685,6946.25072168,40180.8304305
2276,7100.02140048,41527.6754115,6989.4851546,40893.7415064,7100.02140048,41527.6754115,6989.4851546,40893.7415064,7101.11084752,41474.7087375,6993.07879528,40739.7739417,7085.4820938,41304.2270324,6946.30801286,40224.7933449
2277,7100.07763021,41571.9603607,6989.54127287,40937.9386767,7100.07763021,41571.9603607,6989.54127287,40937.9386767,7101.16702643,41518.9536681,6993.13475815,40783.8487281,7085.53808359,41348.3230187,6946.36340316,40268.4172057
2278,7100.1319817,41615.8936,6989.59551981,40981.787419,7100.1319817,41615.8936,6989.59551981,40981.787419,7101.22132997,41562.8481486,6993.18885833,40827.5788444,7085.59220583,41392.0709612,6946.41695442,40311.7036278
2279,7100.18451643,41659.4768915,6989.64795656,41025.2894258,7100.18451643,41659.4768915,6989.64795656,41025.2894258,7101.27381948,41606.3939248,6993.24115655,40870.9659362,7085.6445216,41435.4725968,6946.4687265,40354.6542295
2280,7100.23529395,41702.7120013,6989.6986423,41068.4463934,7100.23529395,41702.7120013,6989.6986423,41068.4463934,7101.32455438,41649.5927466,6993.29171163,40914.0116534,7085.69509001,41478.5296674,6946.51877736,40397.2706333
2281,7100.28437355,41745.6021699,6989.74763599,41111.2614918,7100.28437355,41745.6021699,6989.74763599,41111.2614918,7101.37359384,41692.4478381,6993.34058214,40956.719118,7085.74396998,41521.2453869,6946.56716477,40439.5559301
2282,7100.33181253,41788.150623,6989.79499462,41153.7378785,7100.33181253,41788.150623,6989.79499462,41153.7378785,7101.42099504,41734.962407,6993.38782473,40999.0914366,7085.79121843,41563.6229538,6946.61394459,40481.5131959
2283,7100.37766469,41830.3591094,6989.84077167,41195.8772348,7100.37766469,41830.3591094,6989.84077167,41195.8772348,7101.46681166,41777.138185,6993.43349254,41041.1302403,7085.83688878,41605.6640914,6946.65916921,40523.1440353
2284,7100.42198207,41872.2293799,6989.88501891,41237.6812431,7100.42198207,41872.2293799,6989.88501891,41237.6812431,7101.51109564,41818.9769058,6993.47763702,41082.8371623,7085.88103275,41647.3705252,6946.70288934,40564.4500549
2285,7100.46481506,41913.7631886,6989.92778645,41279.1515888,7100.46481506,41913.7631886,6989.92778645,41279.1515888,7101.55389728,41860.4803063,6993.52030795,41124.2138386,7085.92370037,41688.7439839,6946.74515408,40605.4328644
2286,7100.50621381,41954.9636685,6989.96912417,41320.2913363,7100.50621381,41954.9636685,6989.96912417,41320.2913363,7101.5952666,41901.6515018,6993.56155493,41165.2632826,7085.96494147,41729.7875734,6946.78601233,40646.095447
2287,7100.54622679,41995.8339376,6990.00908029,41361.1035362,7100.54622679,41995.8339376,6990.00908029,41361.1035362,7101.63525199,41942.493592,6993.60142588,41205.9884919,7086.0048042,41770.5043844,6946.82551136,40686.4407713
2288,7100.58489951,42036.3757307,6990.04770009,41401.5898566,7100.58489951,42036.3757307,6990.04770009,41401.5898566,7101.67389886,41983.0082935,6993.6399658,41246.3910823,7086.04333378,41810.8961255,6946.86369553,40726.470427
2289,7100.62227601,42076.5907835,6990.08502738,41441.7519661,7100.62227601,42076.5907835,6990.08502738,41441.7519661,7101.71125118,42023.1973238,6993.67721826,41286.4726701,7086.08057396,41850.9645061,6946.9006078,40766.1860048
2290,7100.65839895,42116.4808337,6990.1211046,41481.5915356,7100.65839895,42116.4808337,6990.1211046,41481.5915356,7101.7473515,42063.0624024,6993.71322541,41326.2348733,7086.11656711,41890.7112378,6946.93628974,40805.589097
2291,7100.6933107,42156.0489091,6990.15597393,41521.1115257,7100.6933107,42156.0489091,6990.15597393,41521.1115257,7101.78224213,42102.6065382,6993.7480292,41365.6805985,7086.15135534,41930.1393205,6946.97078274,40844.6825812
2292,7100.72705225,42195.2980224,6990.18967613,41560.3148829,7100.72705225,42195.2980224,6990.18967613,41560.3148829,7101.81596396,42141.8327248,6993.78167018,41404.8127367,7086.18497937,41969.251739,6947.00412678,40883.4693202
2293,7100.75966209,42234.2298905,6990.22224954,41599.2032587,7100.75966209,42234.2298905,6990.22224954,41599.2032587,7101.84855543,42180.7426598,6993.81418644,41443.632884,7086.21747745,42008.0501829,6947.03635943,40921.9508849
2294,7100.7911775,42272.8462304,6990.25373125,41637.7783047,7100.7911775,42272.8462304,6990.25373125,41637.7783047,7101.88005374,42219.338041,6993.84561485,41482.1426366,7086.24888662,42046.5363424,6947.06751705,40960.1288461
2295,7100.82163454,42311.1487602,6990.28415714,41676.0416737,7100.82163454,42311.1487602,6990.28415714,41676.0416737,7101.91049487,42257.6205669,6993.87599111,41520.3435908,7086.27924269,42084.7119081,6947.09763486,40998.0047751
2296,7100.85106903,42349.1404046,6990.3135629,41713.9962252,7100.85106903,42349.1404046,6990.3135629,41713.9962252,7101.93991459,42295.5931421,6993.90535069,41558.2385483,7086.30858129,42122.5797758,6947.12674783,41035.5814456
2297,7100.87951561,42386.824073,6990.34198298,41751.644804,7100.87951561,42386.824073,6990.34198298,41751.644804,7101.96834746,42333.2586558,6993.93372787,41595.8302956,7086.33693681,42160.142826,6947.15488981,41072.8616164
2298,7100.90700684,42424.2014613,6990.36944983,41788.9890421,7100.90700684,42424.2014613,6990.36944983,41788.9890421,7101.99582599,42370.6187836,6993.9611549,41633.120406,7086.36434162,42197.4027268,6947.18209258,41109.8468361
2299,7100.93357424,42461.274265,6990.39599481,41826.0305713,7100.93357424,42461.274265,6990.39599481,41826.0305713,7102.02238165,42407.6752003,6993.98766299,41670.1104518,7086.39082705,42234.361145,6947.20838694,41146.5386524
2300,7100.9592483,42498.0441796,6990.4216483,41862.7710239,7100.9592483,42498.0441796,6990.4216483,41862.7710239,7102.04804486,42444.4295804,6994.01328233,41706.8020052,7086.41642338,42271.0197476,6947.23380268,41182.9386123
2301,7100.98405978,42534.5147293,6990.44644087,41899.2137917,7100.98405978,42534.5147293,6990.44644087,41899.2137917,7102.07284635,42480.8854616,6994.03804342,41743.198497,7086.44116122,42307.3820675,6947.25836988,41219.0501319
2302,7101.00803826,42570.6892759,6990.47040181,41935.3618645,7101.00803826,42570.6892759,6990.47040181,41935.3618645,7102.09681576,42517.0463116,6994.06197561,41779.3032208,7086.46507005,42343.4515415,6947.28211751,41254.8764141
2303,7101.03121113,42606.5693091,6990.4935582,41971.216385,7101.03121113,42606.5693091,6990.4935582,41971.216385,7102.11998043,42552.9136609,6994.08510597,41815.1174325,7086.48817707,42379.2296208,6947.30507209,41290.418481
2304,7101.0536049,42642.1563549,6990.51593635,42006.7786089,7101.0536049,42642.1563549,6990.51593635,42006.7786089,7102.14236684,42588.4890048,6994.1074606,41850.642291,7086.51050856,42414.7176836,6947.32725922,41325.6771483
2305,7101.07524526,42677.4519655,6990.53756178,42042.0498722,7101.07524526,42677.4519655,6990.53756178,42042.0498722,7102.16400058,42623.7738183,6994.12906478,41885.8788989,7086.53208991,42449.9170585,6947.34870357,41360.6530892
2306,7101.09615731,42712.4581462,6990.55845948,42077.0320172,7101.09615731,42712.4581462,6990.55845948,42077.0320172,7102.18490666,42658.769993,6994.14994319,41920.8287578,7086.55294594,42484.8294627,6947.36942925,41395.3472934
2307,7101.1163654,42747.1769474,6990.5786537,42111.7270122,7101.1163654,42747.1769474,6990.5786537,42111.7270122,7102.2051093,42693.4794459,6994.17011977,41955.4934386,7086.5731007,42519.4566443,6947.38945966,41429.7608347
2308,7101.13589279,42781.6100056,6990.5981677,42146.1364372,7101.13589279,42781.6100056,6990.5981677,42146.1364372,7102.22463171,42727.9037119,6994.18961752,41989.8742193,7086.59257722,42553.8000053,6947.40881732,41463.8945994
2309,7101.15476204,42815.7589594,6990.61702395,42180.2618808,7101.15476204,42815.7589594,6990.61702395,42180.2618808,7102.24349636,42762.044358,6994.20845875,42023.9724744,7086.61139787,42587.861006,6947.42752416,41497.7496462
2310,7101.17299494,42849.6254497,6990.63524424,42214.1049396,7101.17299494,42849.6254497,6990.63524424,42214.1049396,7102.26172502,42795.902974,6994.22666509,42057.7896469,7086.62958428,42621.6411499,6947.44560148,41531.3271628
2311,7101.1906131,42883.2121106,6990.65285013,42247.6682138,7101.1906131,42883.2121106,6990.65285013,42247.6682138,7102.27933926,42829.4821543,6994.24425803,42091.3282184,7086.64715793,42655.1429606,6947.46307045,41564.62942
2312,7101.20763742,42916.5215761,6990.66986252,42280.9543305,7101.20763742,42916.5215761,6990.66986252,42280.9543305,7102.29635994,42862.7844927,6994.26125834,42124.5906964,7086.6641396,42688.3689742,6947.4799516,41597.6587527
2313,7101.2240876,42949.5554862,6990.68630108,42313.9649264,7101.2240876,42949.5554862,6990.68630108,42313.9649264,7102.31280672,42895.8115967,6994.27768561,42157.5786211,7086.68054887,42721.3207501,6947.49626428,41630.4165578
2314,7101.23998267,42982.3154775,6990.70218486,42346.7016328,7101.23998267,42982.3154775,6990.70218486,42346.7016328,7102.32869864,42928.5650788,6994.29355882,42190.2935519,7086.69640471,42753.9998592,6947.51202724,41662.904271
2315,7101.25534109,43014.803184,6990.71753228,42379.166077,7101.25534109,43014.803184,6990.71753228,42379.166077,7102.34405411,42961.0465553,6994.30889634,42222.7370632,7086.71172545,42786.4078812,6947.52725866,41695.1233566
2316,7101.27018108,43047.0211641,6990.73236157,42411.3608135,7101.27018108,43047.0211641,6990.73236157,42411.3608135,7102.35889136,42993.2585696,6994.32371636,42254.9116644,7086.72652927,42818.5473261,6947.54197655,41727.0762245
2317,7101.28452031,43078.9719694,6990.74669038,42443.2884036,7101.28452031,43078.9719694,6990.74669038,42443.2884036,7102.37322802,43025.2036547,6994.33803646,42286.8198623,7086.74083375,42850.4206974,6947.55619831,41758.7652925
2318,7101.2983754,43110.6572187,6990.76053534,42474.9504755,7101.2983754,43110.6572187,6990.76053534,42474.9504755,7102.38708071,43056.8834136,6994.35187324,42318.463238,7086.75465544,42882.0295716,6947.56994037,41790.1920633
2319,7101.31176245,43142.0785255,6990.77391253,42506.3486489,7101.31176245,43142.0785255,6990.77391253,42506.3486489,7102.40046551,43088.2994477,6994.36524275,42349.8433756,7086.76801039,42913.3755265,6947.58321864,41821.3580494
2320,7101.32469703,43173.2374999,6990.78683752,42537.484537,7101.32469703,43173.2374999,6990.78683752,42537.484537,7102.41339798,43119.4533577,6994.37816052,42380.9618606,7086.78091409,42944.4601413,6947.5960485,41852.2647715
2321,7101.33719453,43204.1366139,6990.79932571,42568.3606158,7101.33719453,43204.1366139,6990.79932571,42568.3606158,7102.42589352,43150.3476075,6994.39064192,42411.8211441,7086.79338191,42975.2858597,6947.60844519,41882.9146203
2322,7101.34926986,43234.7783303,6990.81139198,42598.9793591,7101.34926986,43234.7783303,6990.81139198,42598.9793591,7102.437967,43180.9846484,6994.40270179,42442.4236671,7086.80542868,43005.8551155,6947.62042343,41913.309983
2323,7101.36093705,43265.1642378,6990.82305038,42629.342366,7101.36093705,43265.1642378,6990.82305038,42629.342366,7102.44963246,43211.3660593,6994.41435417,42472.7709994,7086.8170684,43036.1694718,6947.63199712,41943.4523823
2324,7101.37220969,43295.2959194,6990.83431448,42659.451227,7101.37220969,43295.2959194,6990.83431448,42659.451227,7102.46090349,43241.4934155,6994.42561261,42502.8647085,7086.8283146,43066.2304899,6947.6431797,41973.3433426
2325,7101.38310093,43325.1749543,6990.84519744,42689.3075259,7101.38310093,43325.1749543,6990.84519744,42689.3075259,7102.47179321,43271.3682899,6994.43649022,42532.7063601,7086.8391804,43096.0397296,6947.65398419,42002.9843901
2326,7101.39362376,43354.8037268,6990.85571223,42718.9136518,7101.39362376,43354.8037268,6990.85571223,42718.9136518,7102.48231463,43300.9930613,6994.44699998,42562.2983262,7086.84967875,43125.5995576,6947.66442346,42032.3778596
2327,7101.40379075,43384.1846106,6990.86587141,42748.2719872,7101.40379075,43384.1846106,6990.86587141,42748.2719872,7102.49248028,43330.3700954,6994.45715443,42591.642967,7086.85982217,43154.9123289,6947.67450993,42061.5260778
2328,7101.41361375,43413.3191606,6990.87568684,42777.3840954,7101.41361375,43413.3191606,6990.87568684,42777.3840954,7102.50230203,43359.5009405,6994.46696539,42620.7418256,7086.86962248,43183.9795822,6947.68425536,42090.4305587
2329,7101.42310423,43442.2089265,6990.88516999,42806.2515319,7101.42310423,43442.2089265,6990.88516999,42806.2515319,7102.51179134,43388.3871409,6994.47644433,42649.5964415,7086.87909111,43212.8028528,6947.6936711,42119.0928145
2330,7101.43227328,43470.8554534,6990.89433193,42834.8758457,7101.43227328,43470.8554534,6990.89433193,42834.8758457,7102.52095929,43417.0302372,6994.4856023,42678.2083506,7086.88823913,43241.3836734,6947.70276814,42147.5143558
2331,7101.44113187,43499.261039,6990.90318363,42863.2593384,7101.44113187,43499.261039,6990.90318363,42863.2593384,7102.52981685,43445.4325228,6994.49445025,42706.5798418,7086.89707747,43269.7243293,6947.71155734,42175.6974466
2332,7101.44969059,43527.4279694,6990.91173567,42891.4043022,7101.44969059,43527.4279694,6990.91173567,42891.4043022,7102.53837461,43473.5962785,6994.50299877,42734.7131917,7086.90561669,43297.827094,6947.7200492,42203.6443407
2333,7101.45795944,43555.3577645,6990.91999806,42919.3122628,7101.45795944,43555.3577645,6990.91999806,42919.3122628,7102.54664255,43501.5230194,6994.51125783,42762.6099117,7086.91386677,43325.693476,6947.72825363,42231.3565294
2334,7101.46594811,43583.0519388,6990.92798047,42946.9847389,7101.46594811,43583.0519388,6990.92798047,42946.9847389,7102.55463037,43529.2142559,6994.5192371,42790.2715086,7086.92183736,43353.3249799,6947.73618022,42258.8355003
2335,7101.47366595,43610.5120022,6990.93569225,42974.423243,7101.47366595,43610.5120022,6990.93569225,42974.423243,7102.56234742,43556.6714947,6994.52694592,42817.6994851,7086.92953779,43380.723106,6947.74383824,42286.0827377
2336,7101.48112221,43637.7401675,6990.94314264,43001.6299904,7101.48112221,43637.7401675,6990.94314264,43001.6299904,7102.56980294,43583.8969453,6994.53439352,42844.8960473,7086.93697729,43407.8900582,6947.75123686,42313.1004285
2337,7101.48832581,43664.7386358,6990.95034058,43028.6071864,7101.48832581,43664.7386358,6990.95034058,43028.6071864,7102.57700585,43610.892805,6994.54158883,42871.8633888,7086.94416475,43434.8280279,6947.75838493,42339.8907486
2338,7101.49528521,43691.5088911,6990.95729448,43055.3563186,7101.49528521,43691.5088911,6990.95729448,43055.3563186,7102.5839646,43637.6605543,6994.54854026,42898.6029868,7086.95110861,43461.5384905,6947.76529082,42366.4551593
2339,7101.50200857,43718.052412,6990.96401253,43081.8788681,7101.50200857,43718.052412,6990.96401253,43081.8788681,7102.59068734,43664.2016686,6994.55525596,42925.1163135,7086.957817,43488.0229164,6947.77196261,42392.7951171
2340,7101.50850378,43744.3706718,6990.9705026,43108.1763101,7101.50850378,43744.3706718,6990.9705026,43108.1763101,7102.59718198,43690.5176189,6994.56174384,42951.4048366,7086.96429779,43514.2827716,6947.77840814,42418.912074
2341,7101.51477864,43770.4658013,6990.97677249,43134.2507765,7101.51477864,43770.4658013,6990.97677249,43134.2507765,7102.60345631,43716.6105334,6994.56801165,42977.4706807,7086.97055877,43540.3201783,6947.78463513,42444.8081374
2342,7101.52084067,43796.3399189,6990.98282972,43160.1043883,7101.52084067,43796.3399189,6990.98282972,43160.1043883,7102.60951784,43742.4825277,6994.57406692,43003.3159582,7086.97660743,43566.1372466,6947.79065104,42470.4854024
2343,7101.526697,43821.9944722,6990.9886814,43185.7385953,7101.526697,43821.9944722,6990.9886814,43185.7385953,7102.6153737,43768.1350467,6994.57991677,43028.9421108,7086.98245089,43591.7354158,6947.79646293,42495.945294
2344,7101.53235451,43847.4309032,6990.99433442,43211.1548408,7101.53235451,43847.4309032,6990.99433442,43211.1548408,7102.62103078,43793.5695299,6994.58556806,43054.3505749,7086.98809601,43617.1161199,6947.80207763,42521.1892319
2345,7101.53781987,43872.6506485,6990.99979544,43236.3545623,7101.53781987,43872.6506485,6990.99979544,43236.3545623,7102.62649574,43818.787412,6994.59102745,43079.5427819,7086.99354943,43642.2807879,6947.80750174,42546.2186304
2346,7101.54309963,43897.6557588,6991.00507101,43261.3398109,7101.54309963,43897.6557588,6991.00507101,43261.3398109,7102.63177513,43843.7907417,6994.59630149,43104.5207772,7086.9988177,43667.2314624,6947.81274176,42571.0355165
2347,7101.54820016,43922.4482727,6991.01016749,43286.1126266,7101.54820016,43922.4482727,6991.01016749,43286.1126266,7102.6368753,43868.5815554,6994.60139653,43129.2865938,7087.00390716,43691.970174,6947.817804,42595.6419055
2348,7101.55312745,43947.029601,6991.01509086,43310.6744211,7101.55312745,43947.029601,6991.01509086,43310.6744211,7102.64180227,43893.1612616,6994.60631855,43153.8416372,7087.00882379,43716.4983257,6947.8226944,42620.0391864
2349,7101.55788731,43971.4011486,6991.01984694,43335.0266001,7101.55788731,43971.4011486,6991.01984694,43335.0266001,7102.64656183,43917.5312634,6994.61107335,43178.1873072,7087.01357339,43740.8173152,6947.82741871,42644.2287424
2350,7101.56248536,43995.5643151,6991.02444133,43359.1705633,7101.56248536,43995.5643151,6991.02444133,43359.1705633,7102.65115959,43941.6929588,6994.61566655,43202.3249987,7087.01816155,43764.9285349,6947.83198251,42668.2119517
2351,7101.56692713,44019.5210737,6991.02887957,43383.1082836,7101.56692713,44019.5210737,6991.02887957,43383.1082836,7102.6556011,43965.6483192,6994.62010367,43226.2566795,7087.0225938,43788.8339505,6947.83639129,42691.9907649
2352,7101.57121796,44043.2733857,6991.033167,43406.8417229,7101.57121796,44043.2733857,6991.033167,43406.8417229,7102.6598917,43989.3993041,6994.62439005,43249.9843059,7087.02687547,43812.535516,6947.84065034,42715.5671213
2353,7101.57536293,44066.8226248,6991.03730868,43430.3722552,7101.57536293,44066.8226248,6991.03730868,43430.3722552,7102.66403645,44012.9472853,6994.62853074,43273.5092467,7087.03101161,43836.0345981,6947.84476469,42738.9423738
2354,7101.57936693,44090.1701587,6991.0413095,43453.7012483,7101.57936693,44090.1701587,6991.0413095,43453.7012483,7102.66804024,44036.2936292,6994.63253064,43296.8328648,7087.03500711,43859.3325577,6947.84873918,42762.1178698
2355,7101.58323469,44113.3173499,6991.04517418,43476.8300642,7101.58323469,44113.3173499,6991.04517418,43476.8300642,7102.67190782,44059.4396966,6994.63639447,43319.9565178,7087.03886668,43882.4307506,6947.85257852,42785.0949512
2356,7101.58697088,44136.2660964,6991.04890741,43499.7606003,7101.58697088,44136.2660964,6991.04890741,43499.7606003,7102.67564383,44082.3873841,6994.64012688,43342.8820988,7087.04259498,43905.331068,6947.85628732,42807.8754947
2357,7101.59058,44159.0182845,6991.05251366,43522.494743,7101.59058,44159.0182845,6991.05251366,43522.494743,7102.67925279,44105.1385765,6994.64373238,43365.6114894,7087.04619651,43928.0353894,6947.85987005,42830.461366
2358,7101.59406631,44181.575251,6991.05599722,43545.0338287,7101.59406631,44181.575251,6991.05599722,43545.0338287,7102.68273896,44127.6946089,6994.64721523,43388.1460215,7087.04967551,43950.545045,6947.86333095,42852.8538818
2359,7101.59743396,44203.9383263,6991.05936219,43567.3791875,7101.59743396,44203.9383263,6991.05936219,43567.3791875,7102.68610648,44150.0568104,6994.65057955,43410.4870209,7087.05303611,43972.861359,6947.86667411,42875.0543534
2360,7101.60068692,44226.1088355,6991.06261258,43589.5321438,7101.60068692,44226.1088355,6991.06261258,43589.5321438,7102.68935932,44172.2265049,6994.65382932,43432.6358081,7087.05628229,43994.9856503,6947.86990348,42897.0640863
2361,7101.60382912,44248.0886039,6991.06575229,43611.494522,7101.60382912,44248.0886039,6991.06575229,43611.494522,7102.69250141,44194.2055162,6994.65696847,43454.5942035,7087.05941797,44016.9197379,6947.87302296,42918.8848857
2362,7101.60686437,44269.8794455,6991.06878514,43633.2681358,7101.60686437,44269.8794455,6991.06878514,43633.2681358,7102.69553656,44215.9956572,6994.66000079,43476.3640167,7087.06244692,44038.6654293,6947.87603631,42940.5185457
2363,7101.60979625,44291.4826599,6991.0717147,43654.854284,7101.60979625,44291.4826599,6991.0717147,43654.854284,7102.69846835,44237.5982258,6994.66292986,43497.9465424,7087.06537275,44060.2240181,6947.8789471,42961.9663472
2364,7101.61262824,44312.8995405,6991.07454446,43676.2542593,7101.61262824,44312.8995405,6991.07454446,43676.2542593,7102.70130027,44259.0145144,6994.66575917,43519.3430696,7087.06819891,44081.5967918,6947.88175878,42983.2295648
2365,7101.61536371,44334.1313748,6991.07727778,43697.4693486,7101.61536371,44334.1313748,6991.07727778,43697.4693486,7102.70403567,44280.2458093,6994.66849206,43540.5548814,7087.07092876,44102.7850322,6947.88447467,43004.309468
2366,7101.61800597,44355.1799181,6991.07991795,43718.5013057,7101.61800597,44355.1799181,6991.07991795,43718.5013057,7102.70667787,44301.2938645,6994.67113184,43561.5837283,7087.07356561,44123.7904883,6947.88709807,43025.2077923
2367,7101.62055821,44376.0469143,6991.08246818,43739.3518741,7101.62055821,44376.0469143,6991.08246818,43739.3518741,7102.70923005,44322.1604227,6994.67368171,43582.4313498,7087.07611264,44144.6148982,6947.88963215,43045.9262629
2368,7101.62302346,44396.7336259,6991.0849315,43760.0223154,7101.62302346,44396.7336259,6991.0849315,43760.0223154,7102.71169526,44342.8467453,6994.67614469,43603.0990039,7087.07857288,44165.2595188,6947.8920799,43066.4661243
2369,7101.62540466,44417.2413092,6991.08731082,43780.513885,7101.62540466,44417.2413092,6991.08731082,43780.513885,7102.71407641,44363.3540874,6994.67852371,43623.5879426,7087.08094924,44185.7256008,6947.89444423,43086.8286152
2370,7101.62770462,44437.5712149,6991.08960898,43800.8278326,7101.62770462,44437.5712149,6991.08960898,43800.8278326,7102.71637635,44383.6836986,6994.68082159,43643.8994122,7087.08324456,44206.0143893,6947.89672796,43107.0149685
2371,7101.62992615,44457.72503,6991.09182877,43820.965844,7101.62992615,44457.72503,6991.09182877,43820.965844,7102.71859785,44403.8372647,6994.68304112,43664.0350953,7087.08546161,44226.1275656,6947.89893384,43127.0268528
2372,7101.63207194,44477.7044308,6991.09397287,43840.9295945,7101.63207194,44477.7044308,6991.09397287,43840.9295945,7102.72074361,44423.8164611,6994.68518499,43683.9966638,7087.08760308,44246.0668004,6947.90106455,43146.8659263
2373,7101.63414452,44497.510643,6991.09604384,43860.720309,7101.63414452,44497.510643,6991.09604384,43860.720309,7102.72281618,44443.6225122,6994.68725574,43703.7853391,7087.08967151,44265.8333141,6947.90312262,43166.5333975
2374,7101.63614638,44517.1448862,6991.09804413,43880.339206,7101.63614638,44517.1448862,6991.09804413,43880.339206,7102.72481803,44463.2566367,6994.68925585,43723.4023365,7087.09166937,44285.4283209,6947.9051105,43186.0304691
2375,7101.63807991,44536.6083741,6991.09997614,43899.787498,7101.63807991,44536.6083741,6991.09997614,43899.787498,7102.72675154,44482.7200472,6994.69118768,43742.8488658,7087.09359904,44304.8530294,6947.90703055,43205.358338
2376,7101.63994743,44555.902728,6991.10184221,43919.0668053,7101.63994743,44555.902728,6991.10184221,43919.0668053,7102.72861907,44502.0143641,6994.69305359,43762.1265438,7087.09546286,44324.1090555,6947.9088851,43224.5186077
2377,7101.64175123,44575.0295588,6991.10364461,43938.1787375,7101.64175123,44575.0295588,6991.10364461,43938.1787375,7102.73042286,44521.1411972,6994.69485585,43781.2369773,7087.09726308,44343.1980047,6947.91067639,43243.512872
2378,7101.64349345,44593.9900558,6991.10538547,43957.124483,7101.64349345,44593.9900558,6991.10538547,43957.124483,7102.73216509,44540.1017348,6994.69659658,43800.1813514,7087.09900186,44362.1210613,6947.91240657,43262.3423036
2379,7101.64517617,44612.785402,6991.10706688,43975.9052238,7101.64517617,44612.785402,6991.10706688,43975.9052238,7102.73384781,44558.897159,6994.69827789,43818.9608452,7087.10068127,44380.8794032,6947.91407769,43281.0080695
2380,7101.6468014,44631.4167747,6991.10869085,43994.5221358,7101.6468014,44631.4167747,6991.10869085,43994.5221358,7102.73547305,44577.528646,6994.69990176,43837.5766319,7087.10230331,44399.4742028,6947.91569174,43299.5113306
2381,7101.64837111,44649.8857315,6991.11025935,44012.9767756,7101.64837111,44649.8857315,6991.11025935,44012.9767756,7102.73704278,44595.9977528,6994.70147017,43856.0302653,7087.10386995,44417.9070127,6947.91725069,43317.8536281
2382,7101.64988722,44668.1938204,6991.11177428,44031.2706898,7101.64988722,44668.1938204,6991.11177428,44031.2706898,7102.7385589,44614.3060262,6994.70298503,43874.3232889,7087.1053831,44436.1793755,6947.91875643,43336.036493
2383,7101.65135153,44686.3421943,6991.11323746,44049.4050306,7101.65135153,44686.3421943,6991.11323746,44049.4050306,7102.74002323,44632.4546183,6994.70444814,43892.4568522,7087.10684456,44454.2924397,6947.92021075,43354.061063
2384,7101.65276579,44704.3320003,6991.11465063,44067.3809436,7101.65276579,44704.3320003,6991.11465063,44067.3809436,7102.74143751,44650.4446752,6994.70586126,43910.4320981,7087.10825608,44472.2473474,6947.92161539,43371.9284694
